Feature,Percentage_Multiplier
building_area_total,0.0142
lot_width,-0.0598
bedrooms_above_grade,0.0425
bathrooms_total_integer,0.0468
parking_total,0.0105
basement_score,0.0041
interior_score,0.0077
exterior_score,0.0151
